Date_vaw,Open_vaw,High_vaw,Low_vaw,Close_vaw,Volume_vaw,Open_vcr,High_vcr,Low_vcr,Close_vcr,Volume_vcr,Open_vgt,High_vgt,Low_vgt,Close_vgt,Volume_vgt,Open_vfh,High_vfh,Low_vfh,Close_vfh,Volume_vfh,Open_vde,High_vde,Low_vde,Close_vde,Volume_vde,Open_vht,High_vht,Low_vht,Close_vht,Volume_vht,Open_vnq,High_vnq,Low_vnq,Close_vnq,Volume_vnq
2008-04-08,80.17,81.495,80.17,81.343,171876,46.953,47.054,46.787,46.998,42991,48.939,49.202,48.715,48.996,52761,42.335,42.526,41.789,42.053,193736,97.447,99.326,97.447,99.079,64291,50.924,51.222,50.924,51.184,51790,50.462,50.462,49.727,50.002,591497
2008-04-09,81.003,81.746,80.111,80.549,64162,46.934,46.934,45.886,46.006,12176,48.967,48.996,48.386,48.705,40160,42.157,42.234,41.246,41.387,168415,98.871,100.27,98.871,99.316,48461,51.084,51.137,50.619,50.768,38507,49.917,50.055,48.731,48.748,674286
2008-04-10,80.512,81.067,79.359,80.843,73621,46.015,46.739,45.868,46.396,24350,48.797,49.622,48.781,49.314,67075,41.254,41.754,40.789,41.214,152481,98.792,99.81,98.417,99.385,57419,51.054,51.51,51.054,51.278,31698,48.731,49.55,48.371,49.22,753716
2008-04-11,79.815,80.727,79.53,79.752,85991,45.923,46.127,45.392,45.487,1777162,48.797,48.865,47.825,48.023,2058574,40.642,41.246,40.376,40.466,1158958,99.079,99.484,98.031,98.119,29521,50.991,51.036,50.434,50.444,40773,48.548,49.228,48.44,48.617,551944
2008-04-14,79.797,80.17,79.289,79.547,80643,45.311,45.467,45.115,45.179,39956,47.91,48.228,47.723,47.749,111487,40.325,40.325,39.528,39.607,162664,98.316,100.22,98.316,99.84,36620,50.461,50.461,50.136,50.313,39096,48.486,49.083,48.256,48.335,536957
2008-04-15,79.736,80.744,79.11,80.038,225091,45.33,45.384,44.838,45.219,52322,48.014,48.014,47.282,47.844,48185,40.019,40.342,39.473,39.958,639018,100.41,100.96,99.63,100.68,70505,50.544,50.544,50.025,50.146,24916,48.668,48.893,48.256,48.823,285840
2008-04-16,81.022,83.664,81.022,83.521,157718,45.543,46.024,45.543,45.998,20815,48.499,49.399,48.46,49.247,90888,40.771,41.369,40.606,41.369,257438,101.38,103.71,101.13,103.71,63347,50.461,50.591,50.202,50.591,40772,49.465,50.804,49.146,50.804,468100
2008-04-17,83.629,84.318,82.441,83.325,248774,45.913,46.276,45.803,46.211,43659,49.418,49.717,48.939,49.717,46202,41.13,41.938,40.852,41.843,167722,103.04,104.27,102.84,103.37,48620,50.498,50.498,50.006,50.091,28959,50.498,51.002,50.093,50.987,523643
2008-04-18,84.594,84.843,83.237,84.459,217600,47.102,47.334,47.008,47.074,31668,50.736,51.064,50.355,50.794,75456,42.935,43.815,42.244,42.351,181734,104.86,105.93,103.44,105.59,91822,50.47,50.665,50.47,50.591,45605,51.723,51.922,50.583,50.695,1064493
2008-04-21,84.585,84.665,83.53,84.585,39453,46.711,47.102,46.711,47.017,10633,50.764,51.261,50.625,51.207,57464,42.139,42.139,41.56,41.852,77055,106.03,107.02,105.46,106.88,49466,50.367,50.536,50.264,50.47,41018,50.768,50.774,50.138,50.322,402216
2008-04-22,84.576,84.576,82.656,83.335,37233,46.638,46.691,45.998,46.341,21555,50.962,50.962,50.174,50.558,45221,41.625,41.642,41.113,41.351,217081,106.67,107.62,106.34,106.76,37639,50.064,50.091,49.563,49.803,57293,50.291,50.47,49.795,50.201,683363
2008-04-23,83.736,83.736,81.941,82.145,79354,46.396,46.673,46.163,46.441,29472,50.933,51.383,50.691,51.16,169751,41.394,41.674,40.879,41.13,120748,107.14,107.14,105.2,105.93,45749,50.025,50.444,49.924,50.444,41655,50.201,51.164,50.022,50.827,906258
2008-04-24,82.111,82.111,80.146,80.958,246883,46.565,47.519,46.294,47.159,21814,51.168,52.281,50.86,51.832,53633,41.289,42.71,41.271,42.526,146221,105.2,105.2,102.68,103.62,73691,50.571,50.703,49.978,50.453,40800,50.904,52.02,50.736,51.84,1158566
2008-04-25,81.172,83.397,81.094,83.19,131497,47.399,47.685,46.813,47.583,32555,51.786,51.786,50.71,51.325,99979,42.903,43.245,42.298,43.175,146327,104.71,105.11,103.71,105.05,43562,50.787,50.962,50.553,50.897,52937,52.64,52.64,51.561,52.127,593893
2008-04-28,83.807,83.807,82.138,82.432,137537,47.854,48.494,47.334,47.639,30565,51.365,51.516,51.16,51.178,66812,43.166,43.504,42.868,43.138,139461,105.47,105.88,104.63,104.86,39940,50.934,51.268,50.934,51.119,58885,52.288,52.288,51.677,52.058,914475
2008-04-29,81.7,81.7,79.761,79.957,50348,47.909,48.039,47.548,47.936,69216,51.187,51.711,51.14,51.579,76475,43.193,43.331,42.719,42.935,112185,104.34,104.49,102.84,102.84,65469,50.916,50.916,50.517,50.722,34555,51.555,51.99,51.187,51.493,1053652
2008-04-30,79.638,81.367,79.638,80.361,195326,48.112,48.438,47.435,47.435,70041,51.748,52.141,50.979,51.017,108005,42.954,43.322,42.456,42.501,152752,103.11,104.6,102.83,103.8,318390,50.619,51.009,50.387,50.425,67268,51.936,52.005,50.637,50.774,822872
2008-05-01,80.138,80.316,78.405,79.993,158244,47.695,48.976,47.38,48.847,53528,51.269,52.778,51.261,52.778,89000,42.577,44.147,42.491,44.06,162419,102.91,102.91,99.464,101.53,89579,50.367,51.287,50.367,51.287,70229,50.835,51.865,50.427,51.865,1019760
2008-05-02,81.172,81.367,80.344,80.637,155306,49.507,49.507,48.588,48.828,41464,53.134,53.134,52.209,52.572,86525,44.812,44.929,43.928,44.164,176548,102.06,103.67,102.06,103.03,48992,51.49,51.49,51.137,51.213,47000,52.573,52.573,51.485,51.822,1714668
2008-05-05,81.137,82.101,81.137,82.002,110779,48.715,48.715,48.122,48.253,17308,52.703,52.891,52.254,52.413,88265,44.138,44.138,43.48,43.65,122357,102.88,105.05,102.88,104.43,55462,51.026,51.184,50.952,51.119,34941,51.797,51.822,51.18,51.677,386232
2008-05-06,82.03,83.12,81.522,83.058,90770,48.049,48.522,47.658,48.447,19784,52.199,53.368,51.965,53.368,59225,43.157,44.06,42.832,43.971,98243,104.59,107.3,104.59,106.97,49407,51.093,51.128,50.665,51.084,28101,52.051,52.058,51.096,52.037,440187
2008-05-07,83.076,83.469,81.644,81.868,125907,48.623,48.866,47.741,47.741,25315,53.564,53.564,52.114,52.141,68263,44.042,44.042,42.428,42.437,126201,107.51,107.51,105.55,105.63,52194,51.231,51.231,50.332,50.332,46289,51.975,52.02,50.427,50.62,648517
2008-05-08,82.057,83.566,82.039,83.423,112601,47.741,47.965,47.399,47.649,22217,52.497,52.739,52.15,52.534,29930,42.692,42.692,41.71,42.077,109641,105.78,107.81,105.63,107.66,37037,50.777,50.777,50.444,50.591,22215,51.133,51.133,49.955,50.314,547749
2008-05-09,82.968,82.968,81.861,82.629,97118,47.268,47.78,47.268,47.482,17587,52.085,52.507,51.99,52.301,27579,41.625,42.376,41.421,41.735,107194,107.91,107.91,106.11,107.41,101062,50.025,50.434,49.96,50.332,20253,50.262,50.56,49.779,50.039,447333
2008-05-12,82.862,84.03,82.022,84.003,47872,47.565,48.428,47.557,48.41,12696,52.44,53.076,52.281,52.937,19193,41.975,42.446,41.807,42.418,103363,107.97,107.97,105.72,106.97,44698,50.6,50.768,50.387,50.768,13519,50.194,51.241,50.062,51.241,375964
2008-05-13,84.022,84.414,83.335,84.37,72455,48.688,48.715,48.316,48.606,32682,52.882,53.162,52.59,53.012,40329,42.676,42.676,41.86,41.966,202478,106.54,108.58,106.05,108.3,56808,50.675,50.823,50.377,50.536,52999,51.44,51.485,50.835,51.448,401422
2008-05-14,84.791,86.023,84.576,84.737,130690,49.191,49.468,49.041,49.088,39126,53.396,53.957,53.19,53.2,65235,42.316,42.501,42.165,42.253,81721,108.25,109.22,107.46,107.46,71909,50.777,50.972,50.665,50.739,28649,51.936,52.051,51.555,51.768,388150
2008-05-15,85.363,86.191,84.174,85.781,641836,49.088,49.737,48.782,49.653,75525,53.283,54.305,53.2,54.267,83754,42.308,42.736,41.975,42.701,228412,108.31,109.24,107.02,108.78,446059,50.777,50.777,50.367,50.722,54946,51.914,52.393,51.416,52.393,542424
2008-05-16,86.531,87.068,85.735,86.997,149174,49.606,49.606,48.847,49.309,41148,54.415,54.415,53.687,54.305,40615,42.928,42.928,42.018,42.244,161747,109.98,112.08,109.98,112.08,140243,50.804,50.868,50.536,50.823,23860,52.402,52.402,51.736,52.12,423190
2008-05-19,87.174,87.97,86.236,86.559,134523,49.282,49.663,49.031,49.069,32469,54.267,54.802,53.772,54.034,63893,42.361,42.754,41.911,42.062,162368,112.5,114.15,112.04,113.05,87648,50.722,51.165,50.693,50.952,58159,52.143,52.419,51.716,52.203,335527
2008-05-20,86.184,86.923,85.396,86.906,340902,48.764,48.764,48.122,48.364,50082,53.482,53.648,52.985,53.358,60920,42.418,42.418,41.113,41.289,179429,113.26,114.5,113.09,114.07,77094,50.841,51.231,50.768,50.924,40727,51.822,51.907,51.064,51.501,1855608
2008-05-21,87.112,87.112,84.253,84.532,533303,48.307,48.522,47.212,47.389,65767,53.378,53.482,52.264,52.356,76298,41.394,41.471,40.221,40.325,237207,114.51,116.01,112.74,113.07,134474,51.137,51.333,50.527,50.684,109696,51.394,51.775,50.022,50.262,4501882
2008-05-22,84.515,85.612,84.013,84.282,700604,47.445,47.751,47.102,47.49,63927,52.43,52.891,52.319,52.581,81964,40.325,40.928,40.194,40.658,172234,113.13,113.65,111.11,111.63,207735,50.684,51.128,50.581,50.962,41052,50.002,50.284,49.694,49.833,4634590
2008-05-23,84.199,84.199,82.261,83.092,393681,47.102,47.102,46.592,46.777,40923,52.395,52.497,51.965,52.291,92739,40.475,40.475,39.983,40.019,118110,111.75,112.34,108.81,109.47,94886,50.814,50.814,50.444,50.47,41071,49.71,49.787,49.351,49.595,406853
2008-05-27,82.976,82.976,81.771,82.772,551640,47.455,47.455,46.787,47.25,40238,52.44,53.311,52.346,53.239,75216,40.097,40.518,39.983,40.421,173172,109.42,109.42,108.0,109.04,81673,50.425,50.777,50.396,50.777,27154,49.609,50.453,49.609,50.276,484328
2008-05-28,83.048,85.13,82.467,85.113,171840,47.658,47.695,47.314,47.557,21575,53.592,53.592,53.049,53.528,35568,40.686,40.686,39.666,40.176,140115,108.18,110.58,107.65,110.49,74419,50.758,50.897,50.453,50.739,14750,50.637,50.646,50.055,50.361,261055
2008-05-29,84.853,84.976,83.916,84.253,88353,47.548,48.263,47.49,48.078,26057,53.572,54.191,53.537,54.005,25599,39.992,41.0,39.992,40.843,191947,110.43,110.43,108.1,108.45,144104,50.749,51.648,50.749,51.519,54315,50.345,50.921,50.177,50.904,949842
2008-05-30,84.282,85.246,84.282,85.022,296673,47.909,48.011,47.732,47.854,26362,54.239,54.567,54.135,54.267,56516,41.036,41.036,40.509,40.509,127458,108.15,109.76,108.15,109.22,80508,51.575,51.668,51.416,51.565,30903,51.217,51.217,50.392,50.668,398171
2008-06-02,84.762,85.299,83.888,84.558,335689,47.668,47.668,46.833,47.351,39746,54.219,54.219,53.182,53.572,64485,40.43,40.43,39.492,39.931,146872,108.79,110.98,108.7,109.73,383932,51.639,51.639,50.804,51.101,68408,51.002,51.002,49.451,49.819,442406
2008-06-03,84.816,85.71,83.452,84.61,701963,47.351,47.565,46.872,47.343,75709,53.852,54.201,53.049,53.509,96317,40.055,40.167,39.205,39.693,286483,110.28,111.0,108.03,108.19,183770,51.137,51.454,50.906,51.258,35249,50.102,50.254,49.534,50.146,535850
2008-06-04,84.378,85.638,84.022,84.094,353713,47.389,47.965,47.297,47.519,50345,53.247,54.162,53.247,53.826,51827,39.701,40.194,39.316,39.537,250861,107.39,108.78,106.53,106.8,155490,51.194,51.575,51.084,51.407,21118,49.947,50.804,49.826,50.406,423157
2008-06-05,84.585,86.987,84.585,86.987,92897,47.678,48.215,47.632,48.132,22410,54.21,54.857,53.862,54.782,74038,39.764,40.281,39.607,40.237,115733,106.89,111.58,106.89,111.58,54487,51.546,51.916,51.36,51.916,35844,50.744,51.577,50.583,51.561,293095
2008-06-06,86.95,86.95,85.022,85.022,207741,47.77,47.77,46.406,46.424,24405,54.305,54.425,53.32,53.32,91266,40.597,40.606,38.414,38.423,244247,112.25,114.28,110.24,110.24,122701,51.333,51.546,50.628,50.628,33946,51.286,51.286,49.39,49.406,777895
2008-06-09,85.469,86.227,84.601,85.826,189220,46.508,46.787,45.868,46.155,31961,53.415,53.415,52.366,53.134,55803,38.441,38.782,37.326,37.871,285103,111.3,113.42,110.88,112.77,71940,50.665,50.665,50.064,50.294,21776,49.618,49.995,48.328,48.426,538577
2008-06-10,85.174,85.174,84.226,84.986,64739,45.718,46.619,45.718,46.284,29688,52.657,53.292,52.421,52.918,219959,37.449,38.334,37.299,37.923,335921,112.91,112.91,108.94,110.4,101582,50.091,50.303,49.85,50.072,27267,48.256,48.815,47.606,48.448,494816
2008-06-11,84.638,85.44,83.504,83.593,124713,46.08,46.127,45.209,45.209,21292,52.928,52.928,51.599,51.617,77606,37.843,38.029,36.829,36.872,232776,111.42,112.03,110.2,111.38,80361,49.942,49.942,49.349,49.349,50506,48.709,48.953,47.653,47.715,352286
2008-06-12,83.835,84.442,82.798,83.423,151964,45.886,46.015,45.293,45.533,31933,52.047,52.48,51.672,52.057,48278,37.212,38.057,37.107,37.538,271906,110.01,110.25,108.99,109.37,54762,49.728,49.85,49.414,49.525,30255,48.135,48.655,47.493,48.204,438771
2008-06-13,84.086,85.684,84.086,85.513,135175,45.988,46.656,45.941,46.656,35505,52.421,53.229,52.219,52.901,30150,37.897,38.222,37.256,38.186,177945,110.32,110.8,108.63,110.52,39367,49.822,50.166,49.699,50.166,40090,48.464,49.006,47.829,49.006,394529
2008-06-16,85.728,86.209,85.182,85.638,142810,46.202,46.823,46.182,46.711,25085,52.739,53.528,52.739,53.339,44354,37.897,38.808,37.803,38.58,148079,109.05,111.88,109.05,111.05,71459,49.96,50.101,49.573,50.025,21738,48.755,49.681,48.578,49.657,335699
2008-06-17,86.336,86.906,85.932,86.113,355477,46.881,46.881,46.099,46.155,74855,53.6,53.6,53.012,53.068,33903,38.991,39.018,37.485,37.485,166268,112.57,113.29,111.15,113.21,39538,50.221,50.238,49.757,49.776,23666,49.909,49.909,48.141,48.248,303696
2008-06-18,86.121,86.923,85.048,85.602,286445,45.931,45.931,45.022,45.264,101735,52.59,52.816,52.189,52.403,56654,37.154,37.397,36.661,37.116,219157,113.6,113.61,111.84,113.25,61197,49.879,49.879,49.349,49.349,31075,48.157,48.157,47.157,47.538,299865
2008-06-19,85.941,86.424,85.372,85.494,226599,45.347,45.841,45.004,45.773,74117,52.234,53.311,51.889,53.003,53858,37.116,37.364,36.382,37.326,273211,113.76,114.51,110.94,111.12,46120,48.997,49.812,48.958,49.618,36635,47.469,48.639,47.214,48.639,1035344
2008-06-20,85.272,85.307,83.53,84.112,66404,45.43,45.43,44.326,44.447,75241,52.667,52.667,51.168,51.497,46590,36.958,37.238,36.319,36.511,233631,111.89,112.14,109.73,110.3,64450,49.229,49.321,48.85,48.997,22124,48.105,48.211,47.263,47.545,354690
2008-06-23,84.833,84.916,83.487,84.718,189537,44.744,44.829,43.668,43.741,41804,51.908,52.01,51.234,51.412,43029,36.776,36.776,35.531,35.581,323321,109.85,114.37,109.85,113.65,90211,49.089,49.229,49.042,49.089,39309,47.873,47.881,46.369,46.369,355231
2008-06-24,84.772,84.772,82.271,82.7,612426,43.434,44.012,43.001,43.444,50787,50.979,51.682,50.701,51.073,68178,35.283,36.098,34.906,35.696,173883,113.45,113.59,112.19,112.33,53226,48.82,49.312,48.773,49.128,44458,45.626,46.412,45.211,45.787,1260435
2008-06-25,82.513,83.798,81.547,82.941,1934472,43.613,44.707,43.613,44.131,410269,51.317,52.366,51.307,51.832,259042,35.97,36.829,35.724,35.854,146180,112.45,112.49,109.24,111.62,156437,49.265,49.888,49.137,49.563,101414,45.916,47.263,45.916,46.537,1463800
2008-06-26,82.629,82.629,80.263,80.28,953344,43.398,43.407,42.592,42.648,215179,51.131,51.14,50.074,50.112,130944,35.248,35.33,34.46,34.488,280896,110.66,112.62,109.36,110.72,70332,49.146,49.275,48.626,48.681,50116,46.972,46.981,44.928,44.983,623385
2008-06-27,80.288,81.316,79.556,80.744,1925421,42.592,42.694,41.847,42.359,296339,50.036,50.139,49.247,49.874,162133,34.574,34.793,33.734,34.059,446770,111.16,112.38,110.92,111.66,84699,48.626,49.153,48.626,48.84,62484,45.092,45.297,44.247,44.63,1612923
2008-06-30,80.798,81.45,80.298,80.386,2880347,42.332,42.6,41.709,41.802,571851,49.784,50.112,49.399,49.399,168262,33.945,34.041,33.322,33.322,349681,112.83,114.01,112.65,112.95,186779,48.84,49.543,48.773,49.219,80931,44.554,45.297,44.164,44.691,1655528
2008-07-01,79.522,79.726,77.565,79.538,2712834,41.274,41.913,40.754,41.784,587619,48.686,49.631,48.209,49.493,286638,33.619,34.241,32.583,33.698,397025,113.32,114.16,112.05,113.95,167664,48.82,49.507,48.82,49.507,464793,43.522,45.012,43.421,44.654,2616629
2008-07-02,80.816,80.816,74.992,74.992,1878048,41.903,42.144,41.013,41.023,373839,49.631,49.829,48.614,48.639,132502,33.839,34.208,33.173,33.218,159557,114.49,115.59,110.11,110.6,72103,49.757,49.86,49.312,49.312,42414,44.723,44.877,43.882,44.102,3251513
2008-07-03,75.109,76.153,73.459,75.367,2260698,41.264,41.348,40.661,40.967,334525,48.874,48.874,48.096,48.575,171647,33.478,33.584,32.812,33.024,120960,110.57,111.08,107.1,109.18,79733,49.591,49.591,49.191,49.349,150610,44.164,44.287,43.483,43.652,2688495
2008-07-07,75.742,76.958,74.376,75.215,4682277,41.152,41.449,40.214,40.688,362971,49.006,49.5,48.152,48.789,224542,33.355,33.461,31.613,31.997,504603,109.65,109.72,105.35,106.77,138011,49.534,49.534,48.671,49.033,68145,43.882,44.111,42.503,42.673,2876086
2008-07-08,75.019,75.26,72.464,75.26,7047448,40.642,41.738,40.447,41.738,546248,48.658,49.342,48.339,49.287,311515,32.153,33.9,31.856,33.891,298327,105.33,105.33,102.16,104.89,163067,49.089,50.498,49.089,50.498,151332,42.763,45.86,42.398,45.855,6190984
2008-07-09,75.991,77.298,74.724,75.109,2517455,41.774,41.774,40.559,40.744,279158,49.287,49.287,47.816,47.881,216882,34.059,34.075,32.162,32.198,236420,105.38,106.97,101.99,102.25,266377,50.562,51.194,50.313,50.313,119244,46.948,46.948,42.321,42.726,3593586
2008-07-10,75.447,77.118,75.197,76.914,2109233,40.586,40.586,39.564,39.88,282133,47.749,48.545,47.534,48.425,220772,31.988,32.541,31.559,32.033,339891,102.86,105.93,101.81,105.93,190428,50.507,50.739,50.016,50.571,200459,42.596,43.888,42.137,43.551,2924243
2008-07-11,75.868,77.1,75.046,76.557,2265054,39.445,39.965,38.599,39.333,335008,47.937,48.668,47.244,47.985,68661,32.269,32.61,30.649,31.366,636130,106.58,106.91,103.8,105.47,120415,50.202,50.367,49.757,50.119,33240,42.464,44.333,42.313,43.338,5441916
2008-07-14,77.644,77.726,75.751,76.77,2024684,40.049,40.049,38.916,39.148,404447,48.48,48.48,47.217,47.217,113197,32.936,32.936,29.805,29.904,659549,105.48,107.29,105.0,106.24,137965,49.637,50.581,49.6,49.691,55744,43.407,44.21,41.647,41.83,5039608
2008-07-15,75.86,76.914,74.216,75.608,3217757,38.638,39.805,37.978,39.252,625206,46.879,48.237,46.515,47.544,240622,29.895,30.472,28.334,29.051,901633,107.12,107.12,102.0,102.01,207897,50.127,50.768,49.794,50.517,65036,41.609,42.802,40.691,41.426,9079563
2008-07-16,75.457,76.6,73.877,76.6,2899353,39.063,40.994,38.981,40.939,508602,47.497,48.648,47.188,48.639,180740,29.858,32.234,29.438,32.234,605713,101.72,101.85,98.256,99.84,203042,50.527,51.137,50.527,50.991,164380,41.402,44.448,40.959,44.448,6233124
2008-07-17,76.333,77.35,75.421,76.359,3307342,41.013,42.183,40.428,42.072,679369,48.845,49.622,48.48,49.446,205295,34.179,34.889,32.435,33.478,978635,99.9,101.45,95.782,98.139,181635,51.194,51.454,50.684,51.323,206552,44.448,45.157,43.3,44.983,10601162
2008-07-18,76.582,77.387,75.438,75.851,2902316,42.238,42.379,41.384,41.847,564236,48.836,48.893,48.276,48.696,160438,35.013,35.013,33.4,34.443,1007202,97.972,100.14,97.756,98.93,144264,51.35,51.35,50.906,51.101,45993,44.892,45.128,44.256,45.059,5867480
2008-07-21,76.038,77.921,76.038,77.921,2242449,41.951,42.21,41.3,41.477,131252,48.939,48.948,48.219,48.442,148661,34.96,35.197,34.075,34.161,844827,98.792,102.29,98.792,102.29,116339,51.556,51.556,50.675,50.823,74647,45.035,45.397,44.67,45.397,4090974
2008-07-22,77.144,77.439,76.001,77.325,2381570,41.356,42.554,41.061,42.554,702785,47.758,48.48,47.544,48.48,200927,33.61,36.257,33.006,36.117,854958,101.72,101.94,98.772,99.385,226723,50.684,51.454,50.536,51.333,90411,44.892,46.686,44.492,46.612,8471548
2008-07-23,76.992,77.681,75.573,75.806,1464383,42.775,44.169,42.431,43.454,524260,48.772,49.586,48.509,49.136,152331,37.565,37.704,35.889,36.872,681550,98.97,99.454,95.082,95.447,175649,51.879,51.897,51.575,51.77,100222,46.131,48.346,46.131,47.929,7232398
2008-07-24,76.325,76.744,73.519,73.956,2268987,43.289,43.398,42.098,42.144,397160,49.426,49.426,48.096,48.19,255648,37.345,37.345,34.496,34.635,524676,96.287,96.737,93.071,94.93,95023,51.916,52.111,51.685,51.751,53398,48.181,48.181,44.515,44.753,3418664
2008-07-25,75.53,75.608,73.234,75.037,928243,42.592,42.684,41.847,41.923,263051,48.378,48.865,48.19,48.781,217944,35.906,35.906,33.936,34.469,729908,94.729,97.212,94.729,96.133,1042352,51.751,52.093,51.751,52.01,70486,45.219,46.054,44.637,45.486,5350197
2008-07-28,74.58,75.662,74.58,74.588,724102,41.607,41.97,40.875,40.893,46617,49.025,49.025,47.657,47.657,75511,34.915,34.915,32.953,33.374,404656,96.133,97.574,95.648,95.687,209961,52.138,52.232,51.519,51.519,32641,45.747,46.16,44.247,44.745,1416699
2008-07-29,75.484,76.521,75.297,76.299,1208890,41.032,42.295,41.004,42.258,226078,48.106,48.967,48.04,48.865,141427,33.61,35.653,32.873,35.653,308013,96.133,96.133,93.587,94.629,184332,51.751,51.973,51.668,51.823,68250,44.684,46.902,44.579,46.825,2737974
2008-07-30,77.466,78.778,76.439,78.707,2762074,42.525,43.018,41.802,42.313,96505,49.247,49.305,48.545,49.099,166017,36.126,36.319,34.829,36.187,306390,94.911,99.97,94.204,99.93,315481,51.732,52.147,51.314,51.796,163538,48.32,48.32,45.258,46.667,5252776
2008-07-31,78.752,79.243,77.289,77.367,3484585,41.979,42.704,41.979,42.015,193962,48.622,49.473,48.622,48.752,235098,35.827,36.144,35.24,35.854,267221,99.039,99.138,96.547,96.649,144221,51.879,52.593,51.833,52.204,114652,46.398,46.681,45.412,46.085,3566078
2008-08-01,77.55,77.55,75.599,75.69,1681886,42.275,42.275,41.339,41.885,419627,48.987,48.987,47.976,48.585,165183,35.943,36.144,34.829,36.144,156249,95.475,98.515,94.374,96.383,159146,52.093,52.093,51.537,51.732,264562,46.106,46.214,44.959,46.123,4125796
